idx,wid,content,uid,uname,likes,created_time,keyword
2824,Iihqa5WM7,。,3742317045,爱做梦的_自己,0,今天 12:03,高以翔
2825,Iihqa5WM7,回复@流行乐的琴:刚发生那两天，我都不忍看，看一次揪心一次，闭了两天微博，今天刚打开就看到这样一条，说这话的人是没有良心还是没有家人？,5631312007,王小妞ai臭美,1,今天 11:40,高以翔
2826,Iihqa5WM7,回复@飞在全球:天哪，希望晚上好兄弟们去找你慰问一下,6417537265,不Yuan_1052,0,今天 11:40,高以翔
2827,Iihqa5WM7,回复@飞在全球:你父母真可怜,6229083511,做我的猫王-,0,今天 11:16,高以翔
2828,Iihqa5WM7,愿你在天堂有安稳的睡眠！如此优秀的男人死了固然可惜，很令人痛心。但让我感到欣慰的是，起码高以翔的去世，终于开始引发社会各界对于“熬夜猝死”的问题，政府也是时候把心源性猝死急救加入到初高中生的必修课中！浙江卫视台也必须郑重出来向艺人家人道歉！二台必须如实供述事发完整经过！,6165641292,助人为乐的SophiaY,1,今天 11:09,高以翔
2829,Iihqa5WM7,回复@飞在全球:你这人，真的心黑,3904457089,SUHUA--素華,0,今天 11:07,高以翔
2830,Iihqa5WM7,回复@飞在全球:不会说话就闭上你那臭嘴,5988631618,阿木舅,1,今天 10:51,高以翔
2831,Iihqa5WM7,回复@橙子味冰沙不来一个吗:到现在没看到《对不起》三个字,5635834390,小路_ouni,0,今天 10:49,高以翔
2832,Iihqa5WM7,回复@飞在全球:说这种话良心真的不会痛吗，就算不是粉丝，一个路人，但凡有心都不至于说这种话,5635834390,小路_ouni,0,今天 10:48,高以翔
2833,Iihqa5WM7,真是,5471482874,烟云Lucky,0,今天 10:44,高以翔
2834,Iihqa5WM7,回复@飞在全球:爬,6363609515,草莓豆莎可乐冰,0,今天 10:43,高以翔
2835,Iihqa5WM7,,6883722299,August的老虎,0,今天 10:41,高以翔
2836,Iihqa5WM7,@-小怡kk,6302417135,Pick-xin-,0,今天 10:39,高以翔
2837,Iihqa5WM7,回复@飞在全球:微博第一次骂人，滚！,qingqing19930923,榴莲清清,0,今天 10:39,高以翔
2838,Iihqa5WM7,父母安慰的是台湾随行工作人员，不是浙江卫视工作人员，搞清楚！！！！！高以翔走了浙江卫视难辞其咎！！！！！浙江卫视！！！撤台吧！！！@浙江卫视中国蓝,5177287609,咬大牙,0,今天 10:31,高以翔
2839,Iihqa5WM7,必须给大家澄清一下 这个节目是台湾的灿星制作的 台湾公司在各个行业都是压榨出名的 现场都是台湾公司的人 大家骂也该骂台湾灿星 我和浙江卫视没有任何关系 希望大家可以知道事实,5340184956,永不凋零的紫百合佛罗伦萨,0,今天 10:25,高以翔
2840,Iihqa5WM7,好,6006060042,韩守彩,0,今天 10:23,高以翔
2841,Iihqa5WM7,回复@飞在全球:真的是坏人活千年啊,5982488447,花瓣雨adc,0,今天 10:14,高以翔
2842,Iihqa5WM7,我都忍不住想爆粗口了，有涵养就可以把综艺搞得高负荷运动到累到去世么？黄金四分钟的时候，你们人呢？人呢？,7344298504,变不靓的老鼠冰,0,今天 10:13,高以翔
2843,Iihqa5WM7,#浙江卫视撤热搜#追我吧策划陈立波，导演陆浩，副导演周路莎、赵天扬、朱立奇，编剧计野航、金晓燕，安全保障指挥金玉泉。你们有走过自己策划的路线吗 你们有把嘉宾当人吗 你们只想要收视率 你们都是杀人凶手！ ,ndechouwazi,纶的臭袜子,0,今天 10:09,高以翔
2844,Iihqa5WM7,回复@飞在全球:你没有爸妈吧？,5242569036,JacLuSve,0,今天 10:07,高以翔
2845,Iihqa5WM7,晚年丧子，我不敢想他们多难过,5160310816,假惺惺的留,0,今天 09:59,高以翔
2846,Iihqa5WM7,回复@全能小武哥:觉得父母应该告节目组,7182678483,xi随便说说而已,0,今天 09:58,高以翔
2847,Iihqa5WM7,好好休息吧,5974750868,hcy薛定谔的量子猫,0,今天 09:56,高以翔
2848,Iihqa5WM7,难过,5408867484,染色i,0,今天 09:55,高以翔
2849,Iihqa5WM7,回复@俊熙爸比Alan:倒闭！！！！！！！！,6364274439,百小筑,0,今天 09:50,高以翔
2850,Iihqa5WM7,回复@毛毛bonnie:上去！！！！,6364274439,百小筑,0,今天 09:50,高以翔
2851,Iihqa5WM7,高以翔，胡歌这两位，是我承认唯一比我帅的两个男人。浙江卫视别想用舆论掩盖现实，逃避主要责任，人家母亲是善良，节目组必须承担主要责任。,2941655741,Pi咔邱,0,今天 09:43,高以翔
2852,Iihqa5WM7,不要在这营销了，赚这点昧着良心的钱，不怕折寿么？不要脸嘿！,therine605080874,Catherine雏菊,0,今天 09:42,高以翔
2853,Iihqa5WM7,辣鸡营销号，什么钱都赚，你没有🐴,6190199108,魔逗号85255,0,今天 09:39,高以翔
2854,Iihqa5WM7,回复@飞在全球:你果然没爹妈,5554420404,孤独的鹿由器,0,今天 09:36,高以翔
2855,Iihqa5WM7,想用这种报道来掩盖事实真相 逃避责任吗  你收了蓝台多少钱发这种昧良心的新闻,2901329061,萌妹子羊羊羊,0,今天 09:22,高以翔
2856,Iihqa5WM7,现在某台还在买热搜硬生生的把他的新闻挤下去了,3009601681,假的就是假,0,今天 09:16,高以翔
2857,Iihqa5WM7,温柔礼貌不是被欺负的理由，请好好的对他们！！！,0424591,Ellvy,0,今天 09:15,高以翔
2858,Iihqa5WM7,回复@飞在全球:你的内心是有多阴暗？？,3230098397,尐_星星_,0,今天 09:08,高以翔
2859,Iihqa5WM7,本可以避免的悲剧，太痛心了，,2193813902,打雷未必会下雨,0,今天 09:06,高以翔
2860,Iihqa5WM7,第一次认识高以翔时 是在桃花小妹里 总觉得这样阳光帅气的大男生看起来暖暖的 听闻离世的噩耗 一时之间不敢相信 愿万般美好皆是你 一路走好,7204608900,Captaindepp99407,0,今天 08:51,高以翔
2861,Iihqa5WM7,回复@全能小武哥:节目组不敢承担责任，他也担不起。一旦承担了以后也完了。,5625537911,小柒月ss,0,今天 08:43,高以翔
2862,Iihqa5WM7,愿逝者走好，生者平安，节目组反思，生命大于一切，做节目要有基本原则和底线,3856375355,明月若弦,0,今天 08:21,高以翔
2863,Iihqa5WM7,回复@你的姜恬:最开始的时候他在楼中楼回复的原博，说一个演员，不好好拍戏，成天接综艺。要不然为什么那么多人说他,2055460193,Kidrauhl和我,0,今天 08:15,高以翔
2864,Iihqa5WM7,回复@MelodyHung射手座:我只配做你爸,7987776,飞在全球,0,今天 08:09,高以翔
2865,Iihqa5WM7,回复@追不到你我也要睡了你:你全家福上都是血,7987776,飞在全球,0,今天 08:08,高以翔
2866,Iihqa5WM7,回复@allnightZ:让他带你一起走,7987776,飞在全球,0,今天 08:08,高以翔
2867,Iihqa5WM7,回复@桂圆不是桂圆肉:我还是你爸,7987776,飞在全球,0,今天 08:08,高以翔
2868,Iihqa5WM7,伤心到极致，别连吵闹的力气都没有了，只能接受现实,3236900612,PL锤子,0,今天 08:04,高以翔
2869,Iihqa5WM7,回复@莲嘿嘿莲:我看着热搜上一个被撤一个，我真的要气死了。难道就想这么混过去吗，他可是一条人命啊，是那么优秀的人。他必须需要一个道歉,7105765988,别看我小号好吗,0,今天 07:54,高以翔
2870,Iihqa5WM7,开始洗了,6678499902,宇智波齐三太,0,今天 07:47,高以翔
2871,Iihqa5WM7,回复@Leslie好久不见我很想你:那是没有进去内场的粉丝，隔着远远的防护栏拍的。进去里面的很多都是给黄牛交了几百上千的黄牛费才进去的。,6978045279,INUN越橘77316,0,今天 07:35,高以翔
2872,Iihqa5WM7,博主拿了多少公关费？,6935552430,卖豆仁的小女孩,0,今天 07:12,高以翔
2873,Iihqa5WM7,看了节目，也就一般般啊。可惜了,3308343201,努力赚钱的梦喵喵,0,今天 06:34,高以翔
2874,Iihqa5WM7,回复@Kidrauhl和我:楼主说他天天了吗？,6128222459,你的姜恬,0,今天 04:10,高以翔
2875,Iihqa5WM7,父母有涵养就感觉不到亲人突然离世的痛吗？二台能不能稍微做个人？,5013437582,你可厉害辽,0,今天 02:28,高以翔
2876,Iihqa5WM7,回复@飞在全球:你妈没了,7182567,散水饼,0,今天 02:26,高以翔
2877,Iihqa5WM7,说一个细思极恐的点 这是个台湾艺人 再过五十多天什么日子 高的父母采访时一直说这个不能讲这个真的不能讲了,3273270830,凉凉12370,0,今天 01:53,高以翔
2878,Iihqa5WM7,回复@飞在全球:你还是人么,1701927202,桂圆不是桂圆肉,0,今天 01:36,高以翔
2879,Iihqa5WM7,不可能接受你离开的事实。你一直在,1805293115,重庆王祖贤没一天闲,0,今天 01:36,高以翔
2880,Iihqa5WM7,回复@飞在全球:你说话过脑子吗？,6996650707,樹-摄影,0,今天 01:26,高以翔
2881,Iihqa5WM7,图片评论 评论配图,venchy1990,弥子瑕o_o,0,今天 01:26,高以翔
2882,Iihqa5WM7,这么优秀的一个人就这么走了，太难过了,6867412906,lkj1214,0,今天 01:23,高以翔
2883,Iihqa5WM7,回复@飞在全球:蓝台营销号 垃圾,2496669,牙擦苏g_,0,今天 01:10,高以翔
2884,Iihqa5WM7,最近会有很多出来挡热搜的明星,3972413872,是不是微微鸭,0,今天 01:09,高以翔
2885,Iihqa5WM7,回复@飞在全球:走的应该是你这种人,3713053917,allnightZ,0,今天 01:08,高以翔
2886,Iihqa5WM7,涵养不涵养的，跟蓝台工作不到位有半毛钱关系吗？承认自己工作失职很难吗,2347979101,夏至未闻,0,今天 00:54,高以翔
2887,Iihqa5WM7,心痛..,stinxgaga,梨适应ing,0,今天 00:49,高以翔
2888,Iihqa5WM7,回复@飞在全球:说出这样的话，您自拍一下就是全家福了吧,7309659763,追不到你我也要睡了你,0,今天 00:48,高以翔
2889,Iihqa5WM7,回复@莲嘿嘿莲:满人了不可进,5590464278,爱吃草莓的追星girl,0,今天 00:34,高以翔
2890,Iihqa5WM7,太心痛了,5063759599,小贼贼不哭,0,今天 00:34,高以翔
2891,Iihqa5WM7,凭什么！为什么！以翔父母现在多无助，你们不要欺负他们好不好，经济公司凭什么替以翔做决定，必须负责赔偿！！！！！！,2400320155,别来找我啊啊啊啊啊啊,0,今天 00:30,高以翔
2892,Iihqa5WM7,回复@爱吃草莓的追星girl:漠视生命枉顾人命，@浙江卫视中国蓝 出来做人！可以关注下新京报最新发博，给无辜逝去的生命一个交代🙏,6438904633,莲嘿嘿莲,0,今天 00:28,高以翔
2893,Iihqa5WM7,,2941445260,钢铁直男牛宝宝,0,今天 00:24,高以翔
2894,Iihqa5WM7,回复@飞在全球:有病吗？？,5949675986,草稿本写满了哦,0,今天 00:13,高以翔
2895,Iihqa5WM7,,6543233346,小黄小黄无比猖狂,0,今天 00:13,高以翔
2896,Iihqa5WM7,今天刷了一天微博，就感觉慢慢的慢慢的，高以翔三个字在消失...浙江台的破事也就爆了那么一下...吐槽都没地方,7075810818,乖狐狸还在等小和尚呢,0,今天 00:10,高以翔
2897,Iihqa5WM7,回复@supermc0519:不是和他们说的,5590464278,爱吃草莓的追星girl,1,今天 00:03,高以翔
2898,Iihqa5WM7,回复@莲嘿嘿莲:浙江不倒吗 我他妈你没🐴吧,5590464278,爱吃草莓的追星girl,0,今天 00:02,高以翔
2899,Iihqa5WM7,如果可以投票关停浙台的话,2744977624,1map,0,今天 00:01,高以翔
2900,Iihqa5WM7,回复@飞在全球:还是个人吗 让逝者安息好吗🙏,6018732397,海树十一,0,11月28日 23:57,高以翔
2901,Iihqa5WM7,回复@飞在全球:rnm,5986513087,彭幺九a,0,11月28日 23:55,高以翔
2902,Iihqa5WM7,太可惜了，爸妈的痛才刚刚开始……,ayoushenghuo,MoraMoraMora2017,0,11月28日 23:48,高以翔
2903,Iihqa5WM7,经纪公司和蓝台必须赡养照顾他的父母！你们把别人儿子害没了 想这样就撒手不管了是吗 给我们一个交代！可怜的高以翔这么年轻 还没有结婚生子！必须赡养他的父母家人 永远！,2124431201,catwong森,0,11月28日 23:46,高以翔
2904,Iihqa5WM7,回复@飞在全球:你还没死？,6462212417,我又想喝烤奶了,0,11月28日 23:44,高以翔
2905,Iihqa5WM7,回复@减负:可以加入下高以翔的微博大群，为他讨一个公道🙏,6438904633,莲嘿嘿莲,0,11月28日 23:43,高以翔
2906,Iihqa5WM7,经济公司有问题 他明明身体当天不适为什么不给他休息！经纪公司和蓝台 都要付出重大代价！给粉丝一个说法！,2124431201,catwong森,0,11月28日 23:42,高以翔
2907,Iihqa5WM7,回复@莲嘿嘿莲:大家想为高以翔发声或者关注这件事进程的可以加入大群，现在连一千人都不到，希望浙江卫视能还原事实真相，给他一个最后的道歉，让他体面的离开🙏🙏🙏 评论配图,6438904633,莲嘿嘿莲,0,11月28日 23:41,高以翔
2908,Iihqa5WM7,不愿意他躺在那么冰冷的地方,2124431201,catwong森,0,11月28日 23:39,高以翔
2909,Iihqa5WM7,回复@飞在全球:真的想举报你，希望渣浪可以设置投诉这种恶毒人,7153245171,幸运星儿1999,0,11月28日 23:34,高以翔
2910,Iihqa5WM7,在,3721708892,天山幽狐,0,11月28日 23:33,高以翔
2911,Iihqa5WM7,回复@莲嘿嘿莲:你们知道吗，我今天还看见了一个图，还有人在贴吧造谣以翔吸毒，说他因为吸毒过劳猝死的，真的太难受了，为什么要欺负他什么都说不了，为什么,5124061846,减负,2,11月28日 23:33,高以翔
2912,Iihqa5WM7,回复@飞在全球:知道你是为了博人耳目 博热度。或许你拿钱办事 。都是敲出这些字 你已经死了。你不配为人,1603257664,MelodyHung射手座,0,11月28日 23:30,高以翔
2913,Iihqa5WM7,回复@莲嘿嘿莲:太难受了，一天前的大活人活人变成一把灰,5124061846,减负,0,11月28日 23:28,高以翔
2914,Iihqa5WM7,有如果 多好,7214156261,想不通道不明是暧昧,0,11月28日 23:15,高以翔
2915,Iihqa5WM7,回复@莲嘿嘿莲:,5752914195,蛇本蓝,0,11月28日 23:12,高以翔
2916,Iihqa5WM7,回复@飞在全球:有病吧你，不会说话就请闭嘴,5360143773,筱霞1226,0,11月28日 23:12,高以翔
2917,Iihqa5WM7,辣鸡电视台,ssdmy1,missdmyooOooo,0,11月28日 23:12,高以翔
2918,Iihqa5WM7,浙江卫视，赶紧滚，你要一直装死求求你一直别醒来，真的拜托你永远都闭嘴吧。,5925617253,摄影师-蘇拉蜜,0,11月28日 23:12,高以翔
2919,Iihqa5WM7,回复@飞在全球:滚！,5752914195,蛇本蓝,0,11月28日 23:11,高以翔
2920,Iihqa5WM7,浙江卫视就是泯灭人性，掩盖事实，让这些活着的坏人遭受精神上的摧残吧！,5098020873,Z一小呆,0,11月28日 23:04,高以翔
2921,Iihqa5WM7,回复@飞在全球:死🐴了？你有没有良心？小心走夜路 小心睡着,5321669630,仙女小鹿,1,11月28日 23:04,高以翔
2922,Iihqa5WM7,请问浙江台什么时候倒,tsukoi0302,连云婷全球后援会,0,11月28日 23:02,高以翔
2923,Iihqa5WM7,感冒是不可以做剧烈运动的，容易引发心肌炎。,6120397813,猪肉墩猪墩猪,0,11月28日 23:00,高以翔
2924,Iihqa5WM7,我已经气的说不出来话!只希望做人凭良心!在人命面前，任何公关的处理方式都是苍白的! 查看图片,5385558046,不一ccc,0,11月28日 22:53,高以翔
2925,Iihqa5WM7,回复@及时行乐呀cc:可惜,5445797403,巴扎黑xml,0,11月28日 22:53,高以翔
2926,Iihqa5WM7,一直刷微博，从昨天到今晚，总在期待点什么？结果，什么消息也没有了。心里还是那么的难过～或者大家都在期待一个结果～ 评论配图,1988567092,羊咩咩-婷,0,11月28日 22:42,高以翔
2927,Iihqa5WM7,可能是因为他太善良了，上天让他去天上做天使,6235612644,你好我叫不漂亮,0,11月28日 22:38,高以翔
2928,Iihqa5WM7,今天挨骂了吗@浙江卫视中国蓝,ierdeboke,美式加冰不加糖不加奶,0,11月28日 22:35,高以翔
2929,Iihqa5WM7,说什么都没用，把现场视频放出来才相信,2744717563,zy周艳1995,0,11月28日 22:33,高以翔
2930,Iihqa5WM7,这两天都不太敢看，不知道为什么看到就莫名难过好久,in007,刘阿瓜是小彭友,0,11月28日 22:32,高以翔
2931,Iihqa5WM7,回复@橙子味冰沙不来一个吗:现在直接没热搜了，渣浪,6588848491,嫣然一笑终成梦90523,1,11月28日 22:24,高以翔
2932,Iihqa5WM7,可怜的爸妈,2726342333,欢乐开鑫,0,11月28日 22:19,高以翔
2933,Iihqa5WM7,回复@橙子味冰沙不来一个吗:只想知人为什么死劳累过度还是什么原因，感觉都在模糊焦点,2180793251,千叶染霜,0,11月28日 22:16,高以翔
2934,Iihqa5WM7,回复@流行乐的琴:想骂脏话,2180793251,千叶染霜,0,11月28日 22:16,高以翔
2935,Iihqa5WM7,回复@飞在全球:人都走了，為什麼還要說這種話？,6418685160,薰衣韶光,0,11月28日 22:13,高以翔
2936,Iihqa5WM7,寒心,siwmitu,我只有一只汪喵喵,0,11月28日 22:13,高以翔
2937,Iihqa5WM7,居然从热搜前50掉出来了 浙江卫视牛逼,2325781702,晴天要不要喝酸奶,0,11月28日 22:10,高以翔
2938,Iihqa5WM7,可以说他们不想发生这种事，但不可以说不是他们的问题！！！就是他们的问题呀,5699594394,夜睡不着的猫,0,11月28日 22:10,高以翔
2939,Iihqa5WM7,回复@Kkw夜小离:它们有什么脸挂上中国两个字，它们配吗！垃圾卫视怎么不倒闭,3828135297,念明春,0,11月28日 22:08,高以翔
2940,Iihqa5WM7,：，完美的另一半人设，从此再无王氻川,5662776181,有莎Caey,0,11月28日 22:08,高以翔
2941,Iihqa5WM7,热搜竟然被撤掉呵呵,2324621937,yy徐晨龙,0,11月28日 22:06,高以翔
2942,Iihqa5WM7,浙江卫视你真的没良心,3231149035,黄哈哈啊啊,0,11月28日 22:06,高以翔
2943,Iihqa5WM7,回复@飞在全球:嘴巴积点口德，你这样会找报应的,6964977034,系饭妹子,0,11月28日 22:06,高以翔
2944,Iihqa5WM7,恰烂钱,2662399857,丸子酱balababiu,0,11月28日 22:05,高以翔
2945,Iihqa5WM7,回复@飞在全球:有病吧你，呸,6469801805,zy过往云烟416,0,11月28日 22:04,高以翔
2946,Iihqa5WM7,请积点口德,5408976854,徐大勺儿,0,11月28日 22:04,高以翔
2947,Iihqa5WM7,回复@飞在全球:但凡你有个亲人都不会说出这种话,6203572741,星河都是旭旭,1,11月28日 22:01,高以翔
2948,Iihqa5WM7,浙江台，以后哪个明星过去就是用命去上节目，而且可能是有去无回的那种,epng,龙猫不懂小丑鱼,0,11月28日 22:01,高以翔
2949,Iihqa5WM7,这个时间任何相关的都没在热搜了,3043974511,茉特小娅,0,11月28日 22:00,高以翔
2950,Iihqa5WM7,回复@飞在全球:人家难得上个综艺,6016064685,阿呆球,0,11月28日 21:59,高以翔
2951,Iihqa5WM7,真的很心疼，是因为单纯喜欢这个人，但是并不认可那些演员借题发挥，上夜班三班倒的多了去的,6016064685,阿呆球,0,11月28日 21:58,高以翔
2952,Iihqa5WM7,回复@飞在全球:你mage神经病，没得同情心也不能这么说，人都不在了,6440368970,治愈少女elf,0,11月28日 21:56,高以翔
2953,Iihqa5WM7,回复@毛毛bonnie:现在热搜已经一条看不到了,6977114453,哈密瓜嗯嘛,0,11月28日 21:56,高以翔
